0 th order coefficient,1st order coefficient,2nd order coefficient,3rd order coefficient,4th order coefficient,5th order coefficient,6th order coefficient,7th order coefficient,8th order coefficient,9th order coefficient,10th order coefficient,11 th order coefficient,12th order coefficient,13 th order coefficient,Delta of 0th order coefficient,Delta of 1st order coefficient,Delta of 2nd order coefficient,Delta of 3rd order coefficient,Delta of 4th order coefficient,Delta of 5th order coefficient,labels
-563.8851318,64.24087524,-9.377081871,1.879671216,-3.026925325,-6.197249889,-18.62101746,-13.93129635,-19.44988823,1.3475281,-10.65727043,-9.214270592,-5.979560375,-5.097934723,-3.145213127,-9.399741173,-9.237422943,-1.101085901,-10.81414127,-3.066446066,female_happy
-399.8939788,24.7500105,3.180779489,-0.520800948,-3.677516238,-4.16940337,-8.09067264,-8.41864671,-7.342263038,-3.093672256,-3.023989786,-5.491358287,-4.128743816,-2.906671318,-2.554470013,-4.53213746,-4.469295225,-2.015579704,-4.540895028,-4.777308616,female_happy
-622.6221924,60.38319016,-12.2576313,2.96182251,-6.46133852,-6.817580223,-23.28312302,-15.07749653,-19.64599037,2.437389851,-14.37167072,-6.22026825,-6.380269527,-2.63472271,-5.620454311,-10.6404314,-6.543907166,-3.234985113,-10.55232239,-2.69549346,female_happy
-571.2182007,66.10653687,-8.308958054,-1.523804188,0.47251156,-1.229825139,-17.36416435,-12.10942268,-17.45847893,2.279934883,-10.53880024,-8.732746124,-3.561859369,-4.225578785,-4.381868362,-7.569066525,-7.242963791,0.064435624,-9.079550743,-3.003988981,female_happy
-374.2927095,20.62867354,6.10236877,-1.388027985,-1.285834353,-0.404921713,-5.882882205,-6.875709761,-7.949229614,-3.151430172,-2.696018166,-4.261158022,-2.72883621,-1.882863238,-2.081050892,-2.812509056,-2.431547379,-0.955087226,-4.08121048,-3.252458734,female_happy
-624.1607666,60.87734985,-13.37242031,-2.463158846,-3.283005476,-2.497132778,-21.39570045,-14.54569912,-16.59042168,3.785909414,-14.30160236,-5.600212574,-3.800892353,-2.700053453,-6.279400826,-7.577089787,-4.788709641,-2.192042351,-10.00978374,-2.947839975,female_happy
-413.9427795,52.13676834,-35.27573395,-8.774877548,-10.96291065,-15.82196426,-24.54148674,-14.18410778,-26.50325012,-1.116525888,-11.49647713,-12.72284317,-12.63226986,-10.803895,-6.982336521,-11.84594631,-7.658049583,5.611989975,-2.738063335,4.543838978,female_happy
-345.3529905,39.05471325,-19.62302327,-7.774455678,-6.936699562,-12.83865929,-15.20955088,-12.61253197,-18.0798366,-2.73636823,-6.375923003,-9.924797456,-9.591573043,-8.148446663,-4.790002589,-9.093880416,-3.239959607,4.823205498,0.959188365,3.556807034,female_happy
-471.158783,49.14093399,-40.99745941,-8.25006485,-15.99729633,-18.93274689,-26.93700218,-15.74575233,-25.94209671,2.15259409,-16.4347496,-11.98876762,-15.88589764,-9.228372574,-9.333950043,-11.6987915,-3.330820799,6.028811932,-1.521573186,4.494989872,female_happy
-404.4507141,56.32761383,-26.21013069,-5.209992409,-5.446428299,-12.57915688,-25.61410141,-13.69963741,-24.03478813,-1.759513855,-11.72803497,-15.50420761,-10.09395027,-7.0907197,-10.66326904,-13.42879486,-14.37894917,-1.618436456,-7.565299511,2.579578876,female_happy
-341.6147994,40.19071945,-12.19489045,-5.13220724,-3.31782008,-10.02253747,-16.771369,-12.54939021,-16.92000342,-3.909611235,-6.880327925,-11.87497502,-7.833441706,-6.069359513,-7.645342619,-11.38997111,-9.048105214,-2.417217945,-3.078499384,1.645193045,female_happy
-462.0458984,52.47945023,-31.29235458,-2.110634089,-8.474973679,-12.5275135,-29.04269028,-14.61574554,-23.98484612,0.278855175,-15.69876862,-12.89165497,-8.821578026,-6.890282631,-14.81152725,-15.11537838,-12.49214554,0.123723119,-5.794725895,4.553127766,female_happy
-407.450531,42.02047729,-12.63008022,-8.28867054,-6.897727489,-8.548752785,-23.43567848,-14.9769125,-27.15335464,0.630161047,-17.7649498,-14.97395802,-10.01938343,-8.144583702,-10.73918247,-11.73483372,-11.00296783,-0.396427602,-5.070129871,7.291299343,female_happy
-403.4927281,41.65809363,-12.07237365,-8.285721852,-6.68417106,-8.353777263,-22.84265651,-14.98487742,-26.68043426,0.411784445,-17.55683735,-14.98380864,-9.816671128,-7.995314648,-10.53707459,-11.6939606,-10.64092609,-0.446623619,-4.886999535,7.169285971,female_happy
-461.4405212,39.54692841,-15.46612263,-9.312618256,-9.982391357,-10.15778351,-28.27441788,-16.91594505,-26.73500061,1.067638755,-22.95101738,-12.52512264,-12.1897316,-8.388563156,-14.06490517,-12.38098621,-9.257324219,0.823473454,-1.919140816,9.863024712,female_happy
-412.3828125,54.74072266,-27.9751358,-11.38299561,-5.28995657,-15.10568237,-25.8856411,-16.72810745,-26.48943138,1.71515429,-16.48389435,-15.26431179,-11.08302975,-7.431928158,-13.2284956,-12.535882,-11.58877945,-3.207803488,-6.087167263,6.069972515,female_happy
-330.3324214,33.55089083,-8.346770489,-6.60957851,-2.510390996,-8.679317382,-14.10496604,-12.62259912,-14.66841867,-3.157461598,-8.0979231,-10.75136345,-7.529023153,-6.06868357,-9.762874142,-10.3457931,-6.462027135,-2.799582762,-2.200616367,4.420347553,female_happy
-463.7171936,49.02986145,-32.86843109,-12.31017017,-8.83637619,-17.10187149,-30.76717377,-18.71712875,-23.54547501,1.853477597,-21.49485588,-14.63833523,-13.13133907,-7.820188522,-15.86742783,-9.944663048,-8.509073257,-2.088491201,-2.237907887,6.813350201,female_happy
-578.2775879,72.48413849,-11.9038353,6.292934418,1.865570784,-8.33018589,-15.66923332,-12.10966206,-20.2147007,2.851013184,-10.0253582,-6.564719677,-4.562572002,-2.238858461,-3.514796734,-5.681332588,-6.276395321,-2.897417068,-7.210982323,-4.472864151,female_sad
-503.8781403,42.08557987,0.09396214,3.561997299,-0.460493663,-7.188568962,-12.21248104,-11.34516828,-13.63955454,-3.715863694,-6.093183649,-6.57809497,-5.336604994,-2.081706731,-2.890947095,-5.591969042,-5.59318733,-3.466339981,-4.574816088,-5.97196643,female_sad
-636.8277588,67.23988342,-14.54718018,9.546582222,-2.185768366,-9.83782196,-20.65699196,-14.85147762,-19.46401978,4.937178135,-12.64701939,-2.90055275,-5.276163578,-1.170848131,-6.320817471,-5.717107773,-7.065116405,-2.777707338,-8.634407997,-5.878028393,female_sad
-561.6622314,69.40951538,-16.12696838,1.242579699,0.159795865,-8.235944748,-17.70694733,-13.12766361,-20.91662407,1.384036541,-7.764583588,-7.860997677,-5.212555408,-3.003639221,-5.284146309,-6.858505726,-8.306441307,-3.714855909,-8.415629387,-6.281302452,female_sad
-427.5645954,26.23574604,4.217518341,1.947532354,-0.572707066,-3.617999336,-8.610385736,-8.534797121,-8.973856971,-4.718556002,-3.079571618,-4.480601371,-4.470555019,-2.310887531,-3.402689237,-3.68444487,-4.822034067,-3.354384138,-4.673751387,-6.904148561,female_sad
-616.0288086,58.27773285,-17.92053032,1.321894646,-5.695117474,-9.557505608,-22.54882813,-14.43344688,-18.72612762,5.011836529,-9.156364441,-6.545759201,-5.965259552,-2.738895178,-7.441524506,-6.616889,-8.900461197,-4.007940769,-9.30685997,-6.507619858,female_sad
-559.1970215,60.31369019,-10.90302372,-1.472912073,-2.511739016,-4.42494154,-17.02382469,-18.07737732,-20.26134872,3.157087564,-7.638598919,-10.88861942,-5.1073699,-2.762081861,-7.382806778,-8.579684258,-6.776311398,-2.888726711,-9.333274841,-3.590056181,female_sad
-557.7543439,59.76134705,-10.78204101,-1.374035875,-2.600092988,-4.30438418,-17.05235217,-17.90128903,-19.94538718,3.046911754,-7.632509079,-10.7781365,-5.38813736,-2.683737731,-7.40390581,-8.46022743,-6.758433761,-2.790596129,-9.24320653,-3.66756365,female_sad
-624.80896,55.85776138,-14.78360271,1.393045902,-5.824181557,-3.224466562,-22.95580482,-18.69249725,-20.47599411,6.428316116,-13.70590591,-7.394332409,-5.011303902,-2.682475567,-12.02760601,-5.922436237,-5.261060238,-1.439318299,-9.22044754,-3.826919556,female_sad
-545.9537354,62.15653992,-8.034081459,-3.436341763,-5.02081728,-3.240469694,-16.39449692,-18.45755005,-21.54986382,3.394309998,-10.01835346,-10.93901825,-4.240347862,-4.015992641,-6.509276867,-7.779549122,-7.113369942,-0.863027096,-10.43288326,-5.263300419,female_sad
-538.8831857,58.23774901,-6.329637224,-3.578520579,-5.515277218,-3.292809696,-16.44243639,-18.25622775,-20.46080069,2.067003412,-9.513341163,-10.94273075,-4.523914672,-3.952617294,-6.655845042,-7.834480692,-7.2406194,-1.176461218,-9.840459765,-5.680298781,female_sad
-602.3146973,53.96449661,-10.55315018,-3.116971493,-9.479521751,-3.716275454,-22.55330276,-20.57640648,-19.3020649,7.393583775,-14.60191536,-9.836036682,-5.402539253,-2.676647902,-7.985008717,-7.755419731,-7.214594364,-1.841920853,-11.00136757,-5.474770546,female_sad
-546.6155396,72.93933105,-18.0893364,2.63057971,-0.014128983,-8.130028725,-17.46942902,-11.63788414,-23.08069229,0.163450062,-9.520536423,-10.50810528,-4.729097366,-4.172422409,-1.848309517,-6.129678249,-12.54742813,-1.805571675,-10.64882755,-3.678526878,female_sad
-395.8635284,25.43951852,3.063793767,1.226212367,-0.243714459,-3.473979568,-6.20414781,-7.070965863,-9.042812292,-5.636381595,-4.002619892,-4.345269518,-3.520531743,-1.906864445,-1.929663629,-3.729041715,-5.217352386,-3.104549386,-3.777867012,-4.540594076,female_sad
-606.6266479,70.16338348,-21.99056625,3.719056368,-3.721958399,-10.27490711,-20.16411018,-12.70927334,-23.80062866,1.440187216,-13.82606506,-5.820292473,-4.329129696,-1.973986387,-3.557831526,-7.541557312,-9.958841324,-0.373521715,-10.97045231,-4.167967319,female_sad
-537.3920898,59.09944153,-20.63611031,7.512140751,-0.477822036,-11.61870193,-19.51609612,-13.0759716,-20.01531982,-2.068552494,-10.55394077,-8.620184898,-2.636257648,-5.717667103,-1.110257626,-5.17898035,-11.1674242,-1.429988861,-9.475138664,-3.860827684,female_sad
-535.714541,58.58247878,-20.45674196,7.446223302,-0.736293311,-11.22490515,-19.59248399,-13.12841679,-19.87089827,-2.318083098,-10.57831048,-8.642923603,-2.664191533,-5.690774752,-1.290802103,-5.094204144,-11.23792253,-1.405777291,-9.543867276,-3.900084089,female_sad
-599.3042603,55.28845978,-25.42943001,9.725605965,-5.914502621,-12.4245348,-22.60726929,-14.10599518,-20.39290047,0.801570415,-12.65865612,-5.974061012,-4.613859177,-4.082977295,-0.0108143,-7.115772247,-10.70144272,-2.164724827,-10.43301296,-5.055781841,female_sad
-556.0998535,58.17181778,-7.130969048,0.105718881,-2.861421108,-2.719580173,-18.43403435,-14.58247471,-24.33725739,-0.498553425,-10.22577763,-12.76270199,-5.257348061,-5.466644764,-4.196712971,-6.565459251,-11.20565891,0.207778081,-10.04447079,-4.072182655,female_sad
-377.2847344,17.66504088,5.74310755,0.68081268,-0.166452301,-0.462503292,-6.835728059,-7.513354762,-8.992298571,-3.943950836,-3.550832613,-4.758850058,-3.640176123,-2.511868722,-2.980532311,-3.533863702,-3.64189685,-1.26364611,-2.76163401,-4.158303366,female_sad
-612.7141113,50.3929863,-9.330083847,0.231904656,-6.262751102,-2.827640533,-23.48898315,-17.89015198,-23.93382454,2.549697638,-15.61123371,-11.37972164,-4.966487885,-4.938440323,-5.348320961,-8.487656593,-8.454461098,-0.644685745,-10.20549583,-5.890541077,female_sad
-527.5716553,62.82153702,-10.79797268,8.559708595,-0.501411736,-6.779882431,-20.83539009,-11.96038246,-25.08729172,-3.235610962,-11.73370457,-12.60573101,-4.117614746,-7.816913605,-4.384226322,-7.516311646,-13.62496185,2.538514137,-11.51795864,-4.167845249,female_sad
-431.7824498,34.74727368,-0.060593116,4.575593285,-0.385413695,-5.181718031,-13.18639183,-12.37090921,-14.95961038,-5.883001579,-6.989379779,-8.619390704,-4.901173959,-3.772946924,-3.108999603,-6.467893983,-7.470250515,-1.605114945,-6.747672636,-6.568807559,female_sad
-583.5534058,58.15006256,-15.4226675,9.462924004,-4.336789131,-8.135025978,-25.88144875,-15.18400097,-24.61083984,0.761491358,-14.58456898,-8.823433876,-4.913205147,-8.856960297,-5.282986164,-9.807569504,-8.315059662,1.789869905,-12.38962269,-5.14316082,female_sad
-517.1433105,64.27593994,-7.509369373,7.868535519,-4.987303734,-8.803204536,-14.86390018,-8.482637405,-18.80960274,-1.417552948,-6.031506538,-11.49910355,-3.490743399,-6.168699265,-5.667104244,-5.103860378,-8.698742867,-0.592351437,-9.782797813,-4.135170937,female_angry
-456.2697911,45.29626827,-0.399953553,5.446302578,-4.159463394,-9.996052156,-11.56746925,-8.875680006,-14.71634927,-4.42432024,-4.337509853,-9.260062567,-5.017151667,-4.346831885,-5.121051789,-5.214764937,-5.804116509,-1.943552184,-7.875958643,-5.708865533,female_angry
-567.8707275,60.90091324,-10.86120129,8.254696846,-8.097250938,-10.18721008,-18.16924477,-10.3561821,-20.32853317,0.56023854,-9.006541252,-9.286805153,-3.606576204,-6.977155685,-6.987728119,-6.218461514,-7.083791733,-2.913501978,-11.94494534,-4.829916954,female_angry
-535.411377,71.72354126,-5.571731567,7.39303875,-4.281248569,-8.916008949,-15.44986057,-6.03984499,-20.04759026,-0.400431871,-7.047949314,-9.722537994,-4.03757143,-6.828676224,-3.348413229,-3.955072165,-9.642617226,0.302634835,-10.49745274,-2.910063028,female_angry
-534.7805411,71.68693912,-5.557332668,7.342619792,-4.401941811,-8.949023192,-15.36397095,-6.085275771,-20.02613348,-0.38967367,-7.004310958,-9.662095351,-3.96941068,-6.788703623,-3.399205615,-3.919147147,-9.722198878,0.303999065,-10.49105422,-2.893613948,female_angry
-580.5299683,65.11432648,-8.21475029,6.957482815,-8.56860733,-9.499394417,-17.07377434,-8.155819893,-21.87474251,1.061027646,-8.749394417,-7.532153606,-4.873507023,-6.342584133,-3.783594131,-7.847029686,-8.647460938,-1.42675066,-10.1928196,-3.811719656,female_angry
-488.5623169,64.54415131,-15.71739006,0.661236048,-10.23680019,-7.564586163,-18.2919693,-9.857521057,-23.09231758,0.176719844,-8.190921783,-11.66096592,-3.5230093,-8.429698944,-6.769349098,-6.914562702,-9.770216942,-0.020201799,-9.973239899,-3.885694504,female_angry
-349.4990808,24.75032357,0.498460002,0.110646422,-4.961220023,-6.05082499,-7.287121474,-6.63632419,-10.12768435,-3.858463527,-3.629917101,-5.37806509,-3.130402931,-3.314746328,-4.814019413,-4.979369988,-4.805965368,-1.438684986,-4.481101757,-4.528646798,female_angry
-543.4645386,60.6485405,-20.63413811,0.079381987,-15.57900715,-7.719492435,-22.71335983,-11.43326092,-23.86854362,3.297791243,-12.58928204,-7.351652145,-5.358197689,-9.405751228,-9.5111866,-8.793622017,-7.050693512,-1.187902093,-12.08872128,-3.310409069,female_angry
-458.8108826,62.80662537,-14.9109993,2.437211752,-10.5713892,-12.04478264,-17.41302681,-12.23794174,-27.03715897,-3.470199347,-9.044276237,-15.70625687,-6.39778471,-6.64715147,-7.441460133,-7.913761139,-9.140019417,-1.074031711,-12.17922306,-3.004640818,female_angry
-284.3874123,18.95444714,3.636831136,1.392226815,-3.22099342,-5.43625896,-4.977717621,-5.673945174,-7.257245565,-3.832193516,-2.71293046,-3.904581851,-3.060530753,-2.107386312,-2.485838637,-2.439159019,-2.163982091,-0.661318649,-3.29021171,-2.311911742,female_angry
-509.0821838,59.16991425,-20.63549995,1.752636194,-16.23141289,-13.7095747,-21.44981384,-15.96723461,-28.50197792,-0.12832664,-12.25688076,-12.59250259,-4.00635767,-6.674198627,-8.434033394,-7.572642803,-5.97134161,-2.242851734,-11.24308014,-2.590715408,female_angry
-379.5076904,52.08665085,-28.12330627,3.193999052,-10.50279903,-18.65712166,-18.1465416,-13.84454155,-22.67906952,0.874447942,-14.09714127,-9.998087883,-8.043971062,-8.375029564,-4.334415913,-11.0175066,-13.68895245,-4.599527836,-15.50795364,-1.830225945,female_angry
-291.1049072,31.80052571,-11.06281294,0.996330572,-7.083680402,-12.18135612,-8.310568333,-9.123191666,-12.04910119,-2.168362295,-4.775718508,-7.542785851,-5.733880304,-4.499411431,-1.827786608,-7.012706336,-7.044646245,-4.685777518,-8.370200422,-3.681532799,female_angry
-432.7007446,48.93139648,-31.89854622,4.281970978,-16.38110924,-19.76601219,-20.04680061,-16.32360077,-22.54467201,1.54714334,-18.02898979,-7.775056839,-10.33874416,-7.047612667,-8.20268631,-13.97318268,-12.10239983,-7.161000252,-13.32164383,1.366670132,female_angry
-399.9612732,58.14207077,-27.60415077,-0.165583,-10.0148859,-14.73764133,-17.16453552,-9.473331451,-26.04179192,-0.763010859,-10.71495342,-13.06748772,-8.148836136,-10.18825531,-4.695521355,-10.49567127,-14.60311985,-1.823824286,-14.41090584,-6.140713692,female_angry
-345.9124953,43.66949739,-16.38144554,-0.890592593,-8.383150146,-11.84816259,-12.02981189,-9.016379503,-19.16895269,-3.219825832,-7.499258458,-11.08108007,-5.465537294,-8.482922434,-3.641677767,-9.549860043,-10.80090949,-2.756838816,-10.32354477,-6.626533087,female_angry
-447.4907532,53.14704132,-32.3588829,0.961276591,-14.26816082,-15.57812309,-20.5293293,-12.17764664,-26.56442451,1.224513769,-14.9302454,-11.19430923,-9.497039795,-8.917252541,-6.516788006,-14.70990849,-11.029006,-2.933713913,-14.53516483,-4.758790493,female_angry
-330.9969177,33.11793137,-27.91739845,3.30570817,-13.105299,-19.28998566,-17.00766373,-15.37700939,-29.32131386,-2.932900906,-14.51200199,-11.2626915,-7.65416193,-8.368681908,-7.036666393,-10.26843643,-17.17482758,-0.570334554,-21.0776329,-2.065440655,female_angry
-242.2391117,23.16012463,-12.56068116,1.249682388,-5.547874231,-11.4388282,-7.062314695,-9.220660372,-15.47450089,-3.79900035,-5.940818279,-6.898629363,-2.501835923,-3.925242961,-2.384430669,-6.182401447,-8.580267717,-2.555387206,-12.20361095,-2.597788625,female_angry
-381.7247009,31.53178978,-32.5830307,3.562262297,-17.40649796,-19.18111229,-20.41814232,-19.45432281,-28.51745605,-0.180784777,-16.729599,-8.434505463,-7.025948524,-7.613165379,-8.691878319,-13.40427017,-13.17293072,-4.474285603,-19.57396507,2.11457324,female_angry
-325.9565125,34.15867996,-37.0138588,0.593716204,-16.99832153,-22.88240623,-18.48830795,-18.26799011,-29.79839134,-2.605377197,-12.29565239,-14.2293005,-7.413804054,-10.21039581,-9.924160004,-12.54646492,-17.34552193,-0.371134788,-18.98156738,0.969250202,female_angry
-266.5974515,28.43481832,-19.41187373,0.394150095,-9.220560746,-16.15325851,-9.209332672,-12.61454438,-19.55138832,-1.998598031,-6.285604529,-9.857777841,-3.102231442,-6.813560767,-5.803316414,-10.09106188,-10.87902025,-1.803065791,-12.12756284,-0.741544779,female_angry
-373.7654419,32.62965012,-43.47906876,0.997491658,-22.96113205,-22.3368454,-22.34142303,-20.81863594,-28.00559807,1.156644344,-14.84539509,-10.69717884,-7.515292168,-9.892682076,-10.6963253,-15.52237797,-13.67065239,-3.931694984,-17.21569252,4.161020756,female_angry
-510.4025269,51.73510742,-21.40317154,7.000992775,-2.627758503,-11.77733612,-20.70038795,-14.83428764,-20.50963211,-0.462791562,-12.7682848,-6.5684762,-4.779156208,-5.77210331,-3.832001209,-8.983932495,-11.67422009,-0.339226484,-11.59339523,-5.34476614,female_fear
-367.9177322,22.48316916,-0.131577137,1.1366073,-1.272302606,-4.998679286,-9.709549485,-8.110932806,-8.372946614,-4.340783889,-4.29548276,-4.99977665,-3.974910055,-3.431885318,-2.715285567,-5.61989147,-5.423065031,-1.739840767,-4.321286469,-5.101316947,female_fear
-564.102417,45.10654831,-23.88689232,7.264131069,-5.708172321,-12.99210453,-25.14058113,-16.73915863,-19.50995064,1.20371592,-14.85176659,-4.836894035,-7.656553745,-5.79382515,-5.544564724,-9.955589294,-7.036824703,-0.583356857,-11.10324574,-5.086522579,female_fear
-494.5866394,55.92844391,-20.21491623,6.28482151,-2.579468012,-10.51892185,-20.55030251,-11.65025997,-21.9516964,-1.738903642,-11.88422871,-9.150615692,-4.723264217,-5.369690895,-4.226536274,-7.965664387,-11.9353447,-0.819263816,-11.89243984,-4.051618099,female_fear
-306.3464889,16.12842905,1.798902824,0.155573023,-0.332654933,-1.964696402,-6.226424177,-5.690114517,-5.649388241,-3.19240593,-3.080960562,-4.027366304,-2.526511569,-1.325951691,-1.953997637,-3.271150222,-3.342061694,-1.566969423,-3.301837221,-3.444905017,female_fear
-547.9298706,50.34893036,-21.53223038,6.937373638,-7.291633606,-11.22344303,-24.60205078,-14.79051876,-23.7908268,-0.601562023,-14.72724915,-4.764386177,-5.426949501,-5.508424759,-5.461950779,-9.094314575,-8.496919632,-2.383394241,-12.0300293,-4.327159405,female_fear
-472.8403625,56.14048767,-30.98607635,5.121164322,-7.508542538,-10.98275185,-21.64768791,-21.24125481,-20.90389252,1.693831325,-14.64349365,-7.735986233,-6.612130165,-2.657140732,-5.27327919,-8.554017067,-9.605828285,-1.072759748,-11.24837399,-5.216396332,female_fear
-332.7853387,19.07523945,0.530686966,0.426256076,-0.505978115,-3.901996918,-8.925469238,-8.690069349,-8.191980279,-3.126579444,-3.76045043,-4.220033952,-3.143571772,-1.193891138,-2.139068133,-3.507417027,-2.593443617,-0.581013726,-4.05018564,-4.448675624,female_fear
-528.6254272,48.68193436,-34.60128021,4.07845974,-12.11415195,-10.24257851,-25.69112587,-22.36890221,-18.19898033,3.68414855,-17.8729248,-4.942440987,-9.457000732,-2.624660492,-9.659430504,-8.341700554,-7.078544617,-3.437829256,-14.84794426,-6.647079468,female_fear
-494.4406128,53.61166,-19.79926682,0.347814351,-3.27340579,-10.91216564,-22.14524841,-17.23973083,-20.69300842,2.819111824,-10.95011806,-9.928492546,-3.808201075,-3.530784369,-3.703731298,-9.248893738,-11.68204308,-0.857824087,-9.818192482,-6.19861269,female_fear
-493.7216473,53.51754784,-19.48826003,0.506614616,-3.256150657,-10.85656743,-22.17373331,-17.22432911,-20.55580682,2.892135771,-10.83266815,-9.948229417,-3.698757553,-3.477292325,-3.696175284,-9.134995291,-11.73556677,-0.893924347,-9.800925405,-6.169582745,female_fear
-550.3621216,50.3051796,-24.15543938,-0.9296875,-7.963127613,-12.36420918,-27.11364746,-17.51696014,-19.27124023,5.060821056,-13.80968189,-6.247709274,-5.06605196,-2.641167402,-6.554050446,-9.981385231,-9.285695076,0.111854613,-10.91980934,-5.726329327,female_fear
-434.482666,34.97892761,-31.33726311,-2.993826389,-15.95907021,-13.56336117,-25.51080322,-12.26587105,-21.94828224,-2.653181791,-17.43006706,-13.43167305,-7.355984688,-8.913201332,-3.22621417,-3.904031277,-11.63738155,6.268145084,0.793906093,11.48242283,female_fear
-242.4050072,14.67494838,-3.706317877,-3.647847525,-4.306375996,-4.291626837,-6.188149495,-5.288330327,-4.78507471,-2.500468925,-4.559247963,-6.072068219,-4.079495133,-3.958012693,-2.34407788,-2.863118255,-2.485051141,1.992410521,3.718808793,5.778036913,female_fear
-489.3929443,30.06217194,-34.44483948,-3.079934597,-19.23506927,-14.65414238,-28.23581505,-13.79473305,-22.69441795,-2.82118082,-21.37513161,-11.12518597,-8.889263153,-8.319501877,-3.034020185,-6.406035423,-6.784376144,9.841255188,4.261856079,15.28268909,female_fear
-418.4476013,32.03105927,-30.07484245,-0.397485107,-11.75992393,-13.98001862,-23.53143501,-16.74132347,-20.4078331,-2.517045975,-17.84262466,-9.600450516,-5.699179649,-10.39820194,-1.261039138,-9.356244087,-12.10766411,3.05529356,-6.109766006,2.165064096,female_fear
-259.7593747,14.64846716,-5.599546808,-1.650539526,-4.004914536,-5.189985846,-5.952661266,-6.14099866,-6.391787765,-4.088775526,-5.305417246,-3.545834173,-2.637002707,-3.547476953,-1.672833264,-5.895145262,-5.806392006,0.000949138,0.091299279,0.732694518,female_fear
-488.6151733,29.97345734,-34.72627258,0.937783897,-15.38413239,-14.2688427,-27.67347717,-17.91709328,-20.85975456,-1.864953756,-22.42538071,-6.104293346,-8.423470497,-7.966540813,-3.484383345,-12.62247753,-8.259393692,4.132117271,-5.480090141,6.489463329,female_fear
-402.513855,27.76209831,-32.04244995,-1.738256335,-10.1546011,-18.02362823,-30.59962082,-17.9256649,-23.34009743,-2.302097797,-19.70245171,-11.4559269,-6.847648144,-11.11277676,-2.722964048,-8.782060623,-17.56773567,-0.510765553,-14.00275326,2.495859861,female_fear
-255.2614697,13.92889694,-6.10986451,0.487413486,-0.452952747,-6.544014015,-10.36853378,-7.245968247,-5.076986828,-2.047208719,-5.976836085,-4.528716299,-2.897257616,-4.439137887,-0.990164373,-5.936865119,-8.963945344,-4.22159335,-6.190849512,0.036793686,female_fear
-453.6978149,24.08485794,-34.34382248,-2.249310017,-14.19912815,-20.13734436,-33.05585861,-18.6961956,-20.76786423,-1.402927041,-21.03375626,-6.122796535,-7.627486706,-9.099914551,-2.222920656,-15.78063107,-13.64664936,-1.497992873,-9.456720352,11.25720882,female_fear
-405.2096252,25.7772541,-36.19417953,-3.30657053,-12.33164501,-16.41121483,-29.38457489,-15.30402184,-24.41403389,-1.173005819,-19.49610519,-11.56079292,-3.688566923,-9.171364784,-6.072804928,-7.709536552,-10.43714619,13.06516552,8.870682716,17.43559837,female_fear
-232.8438065,11.20068089,-5.3608557,-2.845264723,-1.75436825,-3.436375221,-8.394016129,-6.093160445,-5.628627267,-4.333594124,-5.82278442,-5.399777476,-2.778340018,-4.101289783,-3.356018861,-4.227000008,-2.023300171,6.652877888,9.794196637,9.673011099,female_fear
-456.9989014,19.0245018,-40.49330521,-4.187743664,-14.67230129,-18.81886292,-33.46752167,-17.43480682,-22.97654533,0.405520052,-20.28089142,-6.375851631,-4.763546467,-10.26111698,-6.705720901,-9.112940788,-0.316236943,19.58421516,11.69112873,17.03290367,female_fear
-515.5950317,71.16531372,-23.42449188,4.122344494,-7.090517521,-10.53407955,-18.55707359,-9.340175629,-18.96315193,-1.351383924,-9.210741997,-11.92680454,-2.151762009,-9.417831421,-1.955016255,-3.660978556,-13.67696095,0.751375675,-9.472480774,-4.745559216,female_disgust
-332.2739033,20.30569893,1.084032962,0.18408788,-1.983634787,-5.192740505,-5.081436972,-4.501322732,-5.333146944,-2.506923075,-2.78127013,-3.25727723,-2.284166731,-1.570375954,-0.07321936,-2.274474915,-4.51180414,-1.975642945,-1.69756294,-3.497196731,female_disgust
-575.8877563,67.12822723,-28.70152664,4.941995621,-11.46408272,-11.92838478,-20.48451996,-11.20705605,-21.87714195,1.354154348,-12.80917454,-7.678116798,-1.889496207,-7.931714058,-0.039358635,-8.060380936,-11.47192764,1.288330436,-10.84814835,-4.027523994,female_disgust
-520.1448364,87.22350311,-28.79941559,-0.90202862,-4.693273067,-11.72669792,-22.13824272,-6.254260063,-21.96668816,-5.074232101,-3.575284719,-14.55937672,-2.959856272,-9.74098587,-7.024077415,-4.78897953,-13.02315807,-2.785924673,-10.10570431,-4.657828808,female_disgust
-454.2880962,55.79661675,-11.11680538,-3.382635551,-5.153244092,-10.68537165,-14.3316609,-8.169478934,-12.88595228,-5.316594661,-3.222323222,-9.171505922,-4.487662224,-5.450684213,-4.899443603,-5.559466004,-8.764916376,-4.678615457,-6.310928316,-5.333634813,female_disgust
-573.8950806,82.28968811,-34.54113007,-0.22597611,-7.459426403,-12.70168877,-25.81243706,-7.686660767,-24.99952126,0.001269418,-7.969889164,-11.36141968,-3.474647999,-10.22881413,-5.625387192,-7.046888828,-12.86633015,-4.823518276,-11.81282711,-5.313184261,female_disgust
-515.045105,74.63354492,-18.3046627,2.095060349,-4.513473034,-6.351139545,-25.57569885,-9.553935051,-20.57388496,0.922519326,-10.65032482,-12.10895348,-0.541783631,-10.42338943,-3.48503685,-7.173612118,-13.39492321,1.957773805,-12.28011703,-3.805929184,female_disgust
